blind_id,human_label,notes,reading_1_entailment_score,reading_2_entailment_score,reading_1_nli_label,reading_2_nli_label
T3A-0169,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001083,0.042866,neutral,neutral
T3A-0609,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002472,0.003739,neutral,neutral
T3A-0630,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.039231,0.005080,neutral,neutral
T3A-0093,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001075,0.000976,neutral,neutral
T3A-0898,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007098,0.003188,neutral,neutral
T3A-0910,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001020,0.000939,neutral,neutral
T3A-1041,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.086064,0.058539,neutral,neutral
T3A-0378,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006343,0.364246,contradiction,neutral
T3A-0059,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.085375,0.002419,neutral,neutral
T3A-0039,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000765,0.000907,neutral,neutral
T3A-0463,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003660,0.042711,neutral,neutral
T3A-0473,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002303,0.005662,neutral,contradiction
T3A-0917,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.032255,0.038353,contradiction,neutral
T3A-0076,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.048081,0.234921,contradiction,contradiction
T3A-0520,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.025286,0.022848,neutral,neutral
T3A-0361,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002091,0.002067,neutral,neutral
T3A-0058,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002336,0.001142,neutral,neutral
T3A-0606,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.033993,0.063800,neutral,neutral
T3A-0282,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.017382,0.011464,neutral,neutral
T3A-0816,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.014648,0.018140,contradiction,contradiction
T3A-0311,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000672,0.000841,neutral,neutral
T3A-0647,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001743,0.001859,neutral,neutral
T3A-1011,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006484,0.019141,neutral,neutral
T3A-0481,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.045601,0.049715,neutral,neutral
T3A-0070,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001744,0.001585,neutral,neutral
T3A-0451,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.039133,0.014289,neutral,neutral
T3A-0155,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.043399,0.062707,neutral,neutral
T3A-0324,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.034814,0.076551,neutral,neutral
T3A-0643,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004163,0.010385,neutral,neutral
T3A-0331,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.119345,0.051571,neutral,neutral
T3A-1066,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000735,0.000726,neutral,neutral
T3A-0651,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004359,0.016007,neutral,neutral
T3A-0659,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001272,0.001255,neutral,neutral
T3A-0579,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006934,0.001607,contradiction,neutral
T3A-0698,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001379,0.001899,neutral,neutral
T3A-1059,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002188,0.000991,neutral,neutral
T3A-0594,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.167136,0.004421,neutral,neutral
T3A-0887,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001521,0.002271,neutral,neutral
T3A-0578,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002101,0.002344,neutral,neutral
T3A-1022,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002143,0.002020,neutral,neutral
T3A-0476,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001264,0.001642,neutral,neutral
T3A-0506,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.014839,0.002550,neutral,neutral
T3A-0644,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003359,0.035152,neutral,neutral
T3A-0792,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.211065,0.114137,neutral,neutral
T3A-0182,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001300,0.001875,neutral,neutral
T3A-0078,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.027858,0.009038,neutral,contradiction
T3A-0672,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.025939,0.008971,neutral,neutral
T3A-0778,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001484,0.002225,contradiction,contradiction
T3A-0779,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.156831,0.011251,neutral,neutral
T3A-0157,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001539,0.003184,neutral,neutral
T3A-0617,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007349,0.003179,neutral,contradiction
T3A-0178,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000625,0.000605,neutral,neutral
T3A-0203,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001574,0.000960,neutral,neutral
T3A-0263,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001861,0.000915,neutral,neutral
T3A-0150,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.019099,0.008008,neutral,neutral
T3A-1068,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.986727,0.237733,entailment,neutral
T3A-0242,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.795532,0.171084,entailment,neutral
T3A-0152,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002378,0.002548,neutral,neutral
T3A-0835,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001236,0.001969,neutral,neutral
T3A-0661,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001314,0.001248,neutral,neutral
T3A-0839,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002789,0.014594,contradiction,neutral
T3A-0745,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000914,0.002476,neutral,neutral
T3A-0360,reading_2,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.097630,0.880700,neutral,entailment
T3A-0358,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001383,0.001431,neutral,neutral
T3A-0795,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001729,0.001942,neutral,neutral
T3A-0199,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.040476,0.033867,neutral,neutral
T3A-0909,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001303,0.001173,neutral,neutral
T3A-0544,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.009434,0.070487,contradiction,neutral
T3A-1005,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002384,0.002993,neutral,contradiction
T3A-0649,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.045847,0.003032,contradiction,contradiction
T3A-1086,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002601,0.002938,neutral,neutral
T3A-0079,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.013085,0.041942,neutral,neutral
T3A-0173,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001994,0.002180,neutral,neutral
T3A-0798,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.193566,0.080893,neutral,contradiction
T3A-0342,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001016,0.001256,neutral,neutral
T3A-0227,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001158,0.001672,neutral,neutral
T3A-0348,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002441,0.002035,contradiction,neutral
T3A-1076,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.054626,0.013904,neutral,contradiction
T3A-0318,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000794,0.001282,neutral,neutral
T3A-0892,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000757,0.019901,neutral,neutral
T3A-0406,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007193,0.002681,neutral,neutral
T3A-0081,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.025343,0.047485,neutral,neutral
T3A-0537,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.117619,0.156937,neutral,neutral
T3A-0411,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003826,0.003414,neutral,neutral
T3A-0604,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001266,0.001334,neutral,neutral
T3A-0955,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.010056,0.003298,neutral,neutral
T3A-0250,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003462,0.000966,contradiction,neutral
T3A-0109,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.014843,0.018655,neutral,neutral
T3A-0865,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005876,0.013909,neutral,neutral
T3A-0448,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.015910,0.008590,neutral,neutral
T3A-0091,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.008217,0.025527,neutral,neutral
T3A-0371,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002536,0.001877,contradiction,neutral
T3A-0707,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.034063,0.015910,neutral,neutral
T3A-0852,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.012380,0.014209,neutral,neutral
T3A-0472,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002602,0.000656,contradiction,contradiction
T3A-1021,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.015999,0.019575,neutral,neutral
T3A-1063,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.085712,0.045916,neutral,neutral
T3A-0176,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.255236,0.016445,neutral,neutral
T3A-0333,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000752,0.001080,neutral,neutral
T3A-0022,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004047,0.003321,contradiction,contradiction
T3A-0945,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001481,0.004397,neutral,neutral
T3A-0118,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001467,0.002579,neutral,neutral
T3A-0979,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.415654,0.274255,neutral,neutral
T3A-0428,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001923,0.001469,neutral,neutral
T3A-0656,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000710,0.000650,contradiction,contradiction
T3A-0727,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.018038,0.018862,neutral,neutral
T3A-0415,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002791,0.001870,neutral,neutral
T3A-0588,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.309550,0.450859,neutral,neutral
T3A-0440,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007176,0.007880,neutral,neutral
T3A-1067,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000913,0.003955,neutral,neutral
T3A-0321,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004134,0.002885,neutral,neutral
T3A-0958,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004107,0.008795,neutral,contradiction
T3A-0080,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003560,0.000392,neutral,contradiction
T3A-0944,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000505,0.004391,contradiction,contradiction
T3A-0471,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.028077,0.020632,neutral,contradiction
T3A-0020,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.008386,0.010829,neutral,neutral
T3A-0447,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004481,0.002232,neutral,neutral
T3A-0044,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.175462,0.241039,neutral,neutral
T3A-0760,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.046760,0.011427,neutral,neutral
T3A-0883,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.025764,0.018739,neutral,contradiction
T3A-0407,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002758,0.001637,neutral,neutral
T3A-0074,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.248118,0.291710,neutral,neutral
T3A-0363,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.089095,0.039424,neutral,neutral
T3A-0826,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.031909,0.047262,neutral,neutral
T3A-0685,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001139,0.002922,neutral,neutral
T3A-0854,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.537450,0.118744,entailment,neutral
T3A-0573,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.165278,0.284849,neutral,neutral
T3A-0513,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000820,0.002156,neutral,neutral
T3A-1055,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006429,0.015967,neutral,neutral
T3A-1065,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001005,0.001102,neutral,neutral
T3A-0546,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002403,0.005401,contradiction,contradiction
T3A-0390,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001080,0.001001,neutral,neutral
T3A-0133,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001674,0.001728,neutral,neutral
T3A-0180,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003855,0.006983,neutral,neutral
T3A-1003,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001427,0.001086,neutral,neutral
T3A-0765,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000974,0.001027,neutral,neutral
T3A-0510,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.054466,0.246281,neutral,neutral
T3A-1060,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001453,0.002399,contradiction,contradiction
T3A-1074,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.008481,0.007504,neutral,contradiction
T3A-0336,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001871,0.001230,neutral,neutral
T3A-0297,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005702,0.006833,neutral,contradiction
T3A-0262,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000596,0.357501,contradiction,contradiction
T3A-0783,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001288,0.001320,neutral,neutral
T3A-0141,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002311,0.001384,neutral,neutral
T3A-0786,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001091,0.002223,neutral,neutral
T3A-0217,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001316,0.000821,contradiction,contradiction
T3A-0969,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.031340,0.020306,neutral,neutral
T3A-0309,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001051,0.002612,neutral,neutral
T3A-0210,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.010287,0.005009,neutral,contradiction
T3A-0008,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001141,0.001768,neutral,neutral
T3A-0057,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002254,0.002536,neutral,neutral
T3A-0614,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.898637,0.822802,entailment,entailment
T3A-0405,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002361,0.003630,neutral,neutral
T3A-0226,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001462,0.001196,neutral,neutral
T3A-0047,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002597,0.002568,contradiction,contradiction
T3A-0316,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.201358,0.018297,neutral,neutral
T3A-0684,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.065235,0.308115,neutral,neutral
T3A-0540,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001231,0.000972,neutral,neutral
T3A-0499,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.012384,0.003271,neutral,neutral
T3A-0608,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003127,0.001006,neutral,neutral
T3A-1000,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002773,0.002151,neutral,neutral
T3A-0695,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.028867,0.024103,neutral,neutral
T3A-1038,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.894742,0.879891,entailment,entailment
T3A-0114,reading_2,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.016601,0.533645,contradiction,entailment
T3A-1035,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.016891,0.007521,neutral,neutral
T3A-0354,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.475852,0.001644,entailment,neutral
T3A-0117,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000753,0.000835,neutral,neutral
T3A-0525,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.034977,0.002313,neutral,neutral
T3A-0774,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.111037,0.094547,neutral,neutral
T3A-0221,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001603,0.002050,neutral,neutral
T3A-0280,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001229,0.004609,neutral,neutral
T3A-0425,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.069115,0.023095,neutral,neutral
T3A-0453,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000962,0.000991,neutral,neutral
T3A-0622,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007031,0.003635,neutral,contradiction
T3A-0498,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.121968,0.002440,neutral,neutral
T3A-0435,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.080585,0.030295,neutral,neutral
T3A-0678,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.013008,0.015840,neutral,neutral
T3A-0454,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005000,0.032648,neutral,neutral
T3A-0279,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001765,0.001631,neutral,neutral
T3A-0084,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.994081,0.993331,entailment,entailment
T3A-0691,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002086,0.001309,neutral,neutral
T3A-0051,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.635956,0.250884,entailment,neutral
T3A-1046,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.004594,0.006714,neutral,neutral
T3A-0773,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001839,0.001013,neutral,neutral
T3A-0162,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.989483,0.001802,entailment,neutral
T3A-0319,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006209,0.001218,neutral,neutral
T3A-0108,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001147,0.001638,neutral,neutral
T3A-0174,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.403488,0.471497,neutral,neutral
T3A-0665,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001191,0.004055,neutral,contradiction
T3A-0639,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.035763,0.035508,neutral,neutral
T3A-0758,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001279,0.001092,neutral,neutral
T3A-0323,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002501,0.002460,neutral,neutral
T3A-0699,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001008,0.000852,neutral,neutral
T3A-0930,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000784,0.001133,neutral,neutral
T3A-0860,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000987,0.003063,neutral,neutral
T3A-0771,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001113,0.001147,neutral,neutral
T3A-0441,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.032981,0.008852,neutral,contradiction
T3A-0188,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005479,0.001274,neutral,neutral
T3A-0063,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.686222,0.698645,entailment,entailment
T3A-0291,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002619,0.001542,neutral,neutral
T3A-0143,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002618,0.005278,neutral,neutral
T3A-0821,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.940160,0.929369,entailment,entailment
T3A-0294,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.993086,0.993245,entailment,entailment
T3A-0372,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005084,0.002663,neutral,neutral
T3A-0013,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002357,0.002260,neutral,neutral
T3A-0719,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.003743,0.003208,neutral,neutral
T3A-0696,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.048375,0.041503,contradiction,contradiction
T3A-0633,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.011330,0.006984,neutral,neutral
T3A-0560,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.023979,0.042625,neutral,neutral
T3A-0370,reading_2,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.599516,0.787310,entailment,entailment
